scenario,total_return_pct
381,-0.5760286242026513
382,1.0287555813270677
383,0.1944272819246473
384,1.4098342610431747
385,-0.4414306717008487
386,-0.4235656149553235
387,0.5717271982149663
388,0.6432967595001671
389,-0.1255911509996377
390,0.2548471939949115
391,0.634982988797006
392,0.6461578145021463
393,1.693754437991446
394,0.2996469475370578
395,0.0769846738500446
396,0.383900367087886
397,0.3892514917511747
398,-0.15118956487105706
399,-0.023218955298220934
400,-0.20928396171300268
401,-0.6785684657493518
402,-1.1392649059339677
403,0.18384583609267757
404,0.572023951763323
405,-0.053468427919256545
406,-0.42036246101216923
407,-0.025100754401607972
408,0.0702835388939782
409,0.5750593795589065
410,0.14410842597978313
411,-0.061920094477918575
412,0.033990689418850195
413,-0.25710836715886476
414,-0.7913150020082749
415,0.26994371271895634
416,0.24811992950533046
417,0.44048923952577645
418,0.23517741817500326
419,-0.4226747424666888
420,0.6488016904010241
421,0.07974645634003519
422,-0.3030768970585518
423,0.29865631732799436
424,-0.11662318881284772
425,0.38392307024994743
426,0.42915262092324546
427,0.09774293764321929
428,0.3941927713400961
429,-0.6703159073783493
430,0.739789267415536
431,0.8857672007251294
432,-0.39750128779602045
433,-0.3778654753617938
434,-0.9566275448992134
435,-0.651443599805912
436,0.059292035809388466
437,0.03919858510130769
438,0.27131408800802337
439,-0.13502082772305357
440,0.06988174612077014
441,0.12908320731603862
442,-0.5678746520725975
443,-1.1326873084963829
444,-0.014651427299439135
445,0.6008475042931893
446,-0.9642279551913324
447,0.2552061682681739
448,1.2063307739366813
449,-0.0009261842381147467
450,0.402524574744878
451,0.8336876578190155
452,-0.5785031897604598
453,0.1796473252968056
454,1.1658093015921356
455,-0.3527839794657761
456,0.9861816545380098
457,-0.7639419341213705
458,-0.13524839347015538
459,0.8943217620760668
460,0.7325811126604576
461,-0.38605917714809035
462,-0.11373752210259713
463,-0.45586676840448925
464,0.6634586232847184
465,0.8805547410353665
466,-1.1095222639726843
467,0.14927090077829774
468,-0.42020460427228956
469,0.3593766051816383
470,0.21684255056528823
471,0.9855297841915078
472,0.16445939421758649
473,-0.6811046018361466
474,1.1062767447532096
475,0.7599559493946861
476,-0.3707925480954777
477,-0.19300051228451354
478,0.0006298223919065649
479,0.7940941735270934
480,-0.014871228994817187
481,0.2524178296081203
482,-0.05238534633279501
483,0.8516688268533468
484,0.5571457813322134
485,1.2173185423578925
486,-0.8869342354570153
487,0.44947748955928013
488,0.12789907890249363
489,0.43244944378295624
490,-0.3088903265139997
491,0.03227053834509164
492,1.1496650531673147
493,-0.09483914660759485
494,-0.41073633336766724
495,-0.7938276204037309
496,-0.3562712437968574
497,0.4150344566261621
498,-1.1432117077797344
499,0.4158893753725579
500,-0.5437903227495156
501,0.679830112215285
502,0.65827693482301
503,1.1277115515704983
504,0.49654770031122286
505,0.3535344821829156
506,-0.22820941284242835
507,0.26655730907456654
508,0.43903386347432516
509,-0.0790225945326628
510,0.28932808933399556
511,1.2777679057049962
512,0.5004944330229133
513,0.04633441733148391
514,0.6120558409941079
515,-0.09845735884104201
516,-0.4659472189507907
517,0.4549564234692882
518,0.09744220935838932
519,-0.7340225809969847
520,-0.20740529867242508
521,-1.0253404314666703
522,-0.4525146936159907
523,1.1308283019148657
524,0.3053775449226803
525,0.11527080030560022
526,-0.2451885302442669
527,-0.8441415117921403
528,-0.0857417367694513
529,-0.061246342494103434
530,0.6426189496586243
531,0.03317072289086287
532,-0.4871142787546856
533,1.0516120158803988
534,0.9631452893320347
535,0.3003129772563007
536,0.37937463964916596
537,0.2791476440519025
538,-0.09935659714723766
539,0.006298229650636422
540,-0.5526526536318133
541,0.5665630376918473
542,0.04293562460266909
